"","Class","Age","Gender","Survived"
"767","3","Adult","Male","No"
"768","3","Adult","Male","No"
"769","3","Adult","Male","No"
"770","3","Adult","Male","No"
"771","3","Adult","Male","No"
"772","3","Adult","Male","No"
"773","3","Adult","Male","No"
"774","3","Adult","Male","No"
"775","3","Adult","Male","No"
"776","3","Adult","Male","No"
"777","3","Adult","Male","No"
"778","3","Adult","Male","No"
"779","3","Adult","Male","No"
"780","3","Adult","Male","No"
"781","3","Adult","Male","No"
"782","3","Adult","Male","No"
"783","3","Adult","Male","No"
"784","3","Adult","Male","No"
"785","3","Adult","Male","No"
"786","3","Adult","Male","No"
"787","3","Adult","Male","No"
"788","3","Adult","Male","No"
"789","3","Adult","Male","No"
"790","3","Adult","Male","No"
"791","3","Adult","Male","No"
"792","3","Adult","Male","No"
"793","3","Adult","Male","No"
"794","3","Adult","Male","No"
"795","3","Adult","Male","No"
"796","3","Adult","Male","No"
"797","3","Adult","Male","No"
"798","3","Adult","Male","No"
"799","3","Adult","Male","No"
"800","3","Adult","Male","No"
"801","3","Adult","Male","No"
"802","3","Adult","Male","No"
"803","3","Adult","Male","No"
"804","3","Adult","Male","No"
"805","3","Adult","Male","No"
"806","3","Adult","Male","No"
"807","3","Adult","Male","No"
"808","3","Adult","Male","No"
"809","3","Adult","Male","No"
"810","3","Adult","Male","No"
"811","3","Adult","Male","No"
"812","3","Adult","Male","No"
"813","3","Adult","Male","No"
"814","3","Adult","Male","No"
"815","3","Adult","Male","No"
"816","3","Adult","Male","No"
"817","3","Adult","Male","No"
"818","3","Adult","Male","No"
"819","3","Adult","Male","No"
"820","3","Adult","Male","No"
"821","3","Adult","Male","No"
"822","3","Adult","Male","No"
"823","3","Adult","Male","No"
"824","3","Adult","Male","No"
"825","3","Adult","Male","No"
"826","3","Adult","Male","No"
"827","3","Adult","Male","No"
"828","3","Adult","Male","No"
"829","3","Adult","Male","No"
"830","3","Adult","Male","No"
"831","3","Adult","Male","No"
"832","3","Adult","Male","No"
"833","3","Adult","Male","No"
"834","3","Adult","Male","No"
"835","3","Adult","Male","No"
"836","3","Adult","Male","No"
"837","3","Adult","Male","No"
"838","3","Adult","Male","No"
"839","3","Adult","Male","No"
"840","3","Adult","Male","No"
"841","3","Adult","Male","No"
"842","3","Adult","Male","No"
"843","3","Adult","Male","No"
"844","3","Adult","Male","No"
"845","3","Adult","Male","No"
"846","3","Adult","Male","No"
"847","3","Adult","Male","No"
"848","3","Adult","Male","No"
"849","3","Adult","Male","No"
"850","3","Adult","Male","No"
"851","3","Adult","Male","No"
"852","3","Adult","Male","No"
"853","3","Adult","Male","No"
"854","3","Adult","Male","No"
"855","3","Adult","Male","No"
"856","3","Adult","Male","No"
"857","3","Adult","Male","No"
"858","3","Adult","Male","No"
"859","3","Adult","Male","No"
"860","3","Adult","Male","No"
"861","3","Adult","Male","No"
"862","3","Adult","Male","No"
"863","3","Adult","Male","No"
"864","3","Adult","Male","No"
"865","3","Adult","Male","No"
"866","3","Adult","Male","No"
"867","3","Adult","Male","No"
"868","3","Adult","Male","No"
"869","3","Adult","Male","No"
"870","3","Adult","Male","No"
"871","3","Adult","Male","No"
"872","3","Adult","Male","No"
"873","3","Adult","Male","No"
"874","3","Adult","Male","No"
"875","3","Adult","Male","No"
"876","3","Adult","Male","No"
"877","3","Adult","Male","No"
"878","3","Adult","Male","No"
"879","3","Adult","Male","No"
"880","3","Adult","Male","No"
"881","3","Adult","Male","No"
"882","3","Adult","Male","No"
"883","3","Adult","Male","No"
"884","3","Adult","Male","No"
"885","3","Adult","Male","No"
"886","3","Adult","Male","No"
"887","3","Adult","Male","No"
"888","3","Adult","Male","No"
"889","3","Adult","Male","No"
"890","3","Adult","Male","No"
"891","3","Adult","Male","No"
"892","3","Adult","Male","No"
"893","3","Adult","Male","No"
"894","3","Adult","Male","No"
"895","3","Adult","Male","No"
"896","3","Adult","Male","No"
"897","3","Adult","Male","No"
"898","3","Adult","Male","No"
"899","3","Adult","Male","No"
"900","3","Adult","Male","No"
"901","3","Adult","Male","No"
"902","3","Adult","Male","No"
"903","3","Adult","Male","No"
"904","3","Adult","Male","No"
"905","3","Adult","Male","No"
"906","3","Adult","Male","No"
"907","3","Adult","Male","No"
"908","3","Adult","Male","No"
"909","3","Adult","Male","No"
"910","3","Adult","Male","No"
"911","3","Adult","Male","No"
"912","3","Adult","Male","No"
"913","3","Adult","Male","No"
"914","3","Adult","Male","No"
"915","3","Adult","Male","No"
"916","3","Adult","Male","No"
"917","3","Adult","Male","No"
"918","3","Adult","Male","No"
"919","3","Adult","Male","No"
"920","3","Adult","Male","No"
"921","3","Adult","Male","No"
"922","3","Adult","Male","No"
"923","3","Adult","Male","No"
"924","3","Adult","Male","No"
"925","3","Adult","Male","No"
"926","3","Adult","Male","No"
"927","3","Adult","Male","No"
"928","3","Adult","Male","No"
"929","3","Adult","Male","No"
"930","3","Adult","Male","No"
"931","3","Adult","Male","No"
"932","3","Adult","Male","No"
"933","3","Adult","Male","No"
"934","3","Adult","Male","No"
"935","3","Adult","Male","No"
"936","3","Adult","Male","No"
"937","3","Adult","Male","No"
"938","3","Adult","Male","No"
"939","3","Adult","Male","No"
"940","3","Adult","Male","No"
"941","3","Adult","Male","No"
"942","3","Adult","Male","No"
"943","3","Adult","Male","No"
"944","3","Adult","Male","No"
"945","3","Adult","Male","No"
"946","3","Adult","Male","No"
"947","3","Adult","Male","No"
"948","3","Adult","Male","No"
"949","3","Adult","Male","No"
"950","3","Adult","Male","No"
"951","3","Adult","Male","No"
"952","3","Adult","Male","No"
"953","3","Adult","Male","No"
"954","3","Adult","Male","No"
"955","3","Adult","Male","No"
"956","3","Adult","Male","No"
"957","3","Adult","Male","No"
"958","3","Adult","Male","No"
"959","3","Adult","Male","No"
"960","3","Adult","Male","No"
"961","3","Adult","Male","No"
"962","3","Adult","Male","No"
"963","3","Adult","Male","No"
"964","3","Adult","Male","No"
"965","3","Adult","Male","No"
"966","3","Adult","Male","No"
"967","3","Adult","Male","No"
"968","3","Adult","Male","No"
"969","3","Adult","Male","No"
"970","3","Adult","Male","No"
"971","3","Adult","Male","No"
"972","3","Adult","Male","No"
"973","3","Adult","Male","No"
"974","3","Adult","Male","No"
"975","3","Adult","Male","No"
"976","3","Adult","Male","No"
"977","3","Adult","Male","No"
"978","3","Adult","Male","No"
"979","3","Adult","Male","No"
"980","3","Adult","Male","No"
"981","3","Adult","Male","No"
"982","3","Adult","Male","No"
"983","3","Adult","Male","No"
"984","3","Adult","Male","No"
"985","3","Adult","Male","No"
"986","3","Adult","Male","No"
"987","3","Adult","Male","No"
"988","3","Adult","Male","No"
"989","3","Adult","Male","No"
"990","3","Adult","Male","No"
"991","3","Adult","Male","No"
"992","3","Adult","Male","No"
"993","3","Adult","Male","No"
"994","3","Adult","Male","No"
"995","3","Adult","Male","No"
"996","3","Adult","Male","No"
"997","3","Adult","Male","No"
"998","3","Adult","Male","No"
"999","3","Adult","Male","No"
"1000","3","Adult","Male","No"
"1001","3","Adult","Male","No"
"1002","3","Adult","Male","No"
"1003","3","Adult","Male","No"
"1004","3","Adult","Male","No"
"1005","3","Adult","Male","No"
"1006","3","Adult","Male","No"
"1007","3","Adult","Male","No"
"1008","3","Adult","Male","No"
"1009","3","Adult","Male","No"
"1010","3","Adult","Male","No"
"1011","3","Adult","Male","No"
"1012","3","Adult","Male","No"
"1013","3","Adult","Male","No"
"1014","3","Adult","Male","No"
"1015","3","Adult","Male","No"
"1016","3","Adult","Male","No"
"1017","3","Adult","Male","No"
"1018","3","Adult","Male","No"
"1019","3","Adult","Male","No"
"1020","3","Adult","Male","No"
"1021","3","Adult","Male","No"
"1022","3","Adult","Male","No"
"1023","3","Adult","Male","No"
"1024","3","Adult","Male","No"
"1025","3","Adult","Male","No"
"1026","3","Adult","Male","No"
"1027","3","Adult","Male","No"
"1028","3","Adult","Male","No"
"1029","3","Adult","Male","No"
"1030","3","Adult","Male","No"
"1031","3","Adult","Male","No"
"1032","3","Adult","Male","No"
"1033","3","Adult","Male","No"
"1034","3","Adult","Male","No"
"1035","3","Adult","Male","No"
"1036","3","Adult","Male","No"
"1037","3","Adult","Male","No"
"1038","3","Adult","Male","No"
"1039","3","Adult","Male","No"
"1040","3","Adult","Male","No"
"1041","3","Adult","Male","No"
"1042","3","Adult","Male","No"
"1043","3","Adult","Male","No"
"1044","3","Adult","Male","No"
"1045","3","Adult","Male","No"
"1046","3","Adult","Male","No"
"1047","3","Adult","Male","No"
"1048","3","Adult","Male","No"
"1049","3","Adult","Male","No"
"1050","3","Adult","Male","No"
"1051","3","Adult","Male","No"
"1052","3","Adult","Male","No"
"1053","3","Adult","Male","No"
"1054","3","Adult","Male","No"
"1055","3","Adult","Male","No"
"1056","3","Adult","Male","No"
"1057","3","Adult","Male","No"
"1058","3","Adult","Male","No"
"1059","3","Adult","Male","No"
"1060","3","Adult","Male","No"
"1061","3","Adult","Male","No"
"1062","3","Adult","Male","No"
"1063","3","Adult","Male","No"
"1064","3","Adult","Male","No"
"1065","3","Adult","Male","No"
"1066","3","Adult","Male","No"
"1067","3","Adult","Male","No"
"1068","3","Adult","Male","No"
"1069","3","Adult","Male","No"
"1070","3","Adult","Male","No"
"1071","3","Adult","Male","No"
"1072","3","Adult","Male","No"
"1073","3","Adult","Female","Yes"
"1074","3","Adult","Female","Yes"
"1075","3","Adult","Female","Yes"
"1076","3","Adult","Female","Yes"
"1077","3","Adult","Female","Yes"
"1078","3","Adult","Female","Yes"
"1079","3","Adult","Female","Yes"
"1080","3","Adult","Female","Yes"
"1081","3","Adult","Female","Yes"
"1082","3","Adult","Female","Yes"
"1083","3","Adult","Female","Yes"
"1084","3","Adult","Female","Yes"
"1085","3","Adult","Female","Yes"
"1086","3","Adult","Female","Yes"
"1087","3","Adult","Female","Yes"
"1088","3","Adult","Female","Yes"
"1089","3","Adult","Female","Yes"
"1090","3","Adult","Female","Yes"
"1091","3","Adult","Female","Yes"
"1092","3","Adult","Female","Yes"
"1093","3","Adult","Female","Yes"
"1094","3","Adult","Female","Yes"
"1095","3","Adult","Female","Yes"
"1096","3","Adult","Female","Yes"
"1097","3","Adult","Female","Yes"
"1098","3","Adult","Female","Yes"
"1099","3","Adult","Female","Yes"
"1100","3","Adult","Female","Yes"
"1101","3","Adult","Female","Yes"
"1102","3","Adult","Female","Yes"
"1103","3","Adult","Female","Yes"
"1104","3","Adult","Female","Yes"
"1105","3","Adult","Female","Yes"
"1106","3","Adult","Female","Yes"
"1107","3","Adult","Female","Yes"
"1108","3","Adult","Female","Yes"
"1109","3","Adult","Female","Yes"
"1110","3","Adult","Female","Yes"
"1111","3","Adult","Female","Yes"
"1112","3","Adult","Female","Yes"
"1113","3","Adult","Female","Yes"
"1114","3","Adult","Female","Yes"
"1115","3","Adult","Female","Yes"
"1116","3","Adult","Female","Yes"
"1117","3","Adult","Female","Yes"
"1118","3","Adult","Female","Yes"
"1119","3","Adult","Female","Yes"
"1120","3","Adult","Female","Yes"
"1121","3","Adult","Female","Yes"
"1122","3","Adult","Female","Yes"
"1123","3","Adult","Female","Yes"
"1124","3","Adult","Female","Yes"
"1125","3","Adult","Female","Yes"
"1126","3","Adult","Female","Yes"
"1127","3","Adult","Female","Yes"
"1128","3","Adult","Female","Yes"
"1129","3","Adult","Female","Yes"
"1130","3","Adult","Female","Yes"
"1131","3","Adult","Female","Yes"
"1132","3","Adult","Female","Yes"
"1133","3","Adult","Female","Yes"
"1134","3","Adult","Female","Yes"
"1135","3","Adult","Female","Yes"
"1136","3","Adult","Female","Yes"
"1137","3","Adult","Female","Yes"
"1138","3","Adult","Female","Yes"
"1139","3","Adult","Female","Yes"
"1140","3","Adult","Female","Yes"
"1141","3","Adult","Female","Yes"
"1142","3","Adult","Female","Yes"
"1143","3","Adult","Female","Yes"
"1144","3","Adult","Female","Yes"
"1145","3","Adult","Female","Yes"
"1146","3","Adult","Female","Yes"
"1147","3","Adult","Female","Yes"
"1148","3","Adult","Female","Yes"
"1149","3","Adult","Female","No"
"1150","3","Adult","Female","No"
"1151","3","Adult","Female","No"
"1152","3","Adult","Female","No"
"1153","3","Adult","Female","No"
"1154","3","Adult","Female","No"
"1155","3","Adult","Female","No"
"1156","3","Adult","Female","No"
"1157","3","Adult","Female","No"
"1158","3","Adult","Female","No"
"1159","3","Adult","Female","No"
"1160","3","Adult","Female","No"
"1161","3","Adult","Female","No"
"1162","3","Adult","Female","No"
"1163","3","Adult","Female","No"
"1164","3","Adult","Female","No"
"1165","3","Adult","Female","No"
"1166","3","Adult","Female","No"
"1167","3","Adult","Female","No"
"1168","3","Adult","Female","No"
"1169","3","Adult","Female","No"
"1170","3","Adult","Female","No"
"1171","3","Adult","Female","No"
"1172","3","Adult","Female","No"
"1173","3","Adult","Female","No"
"1174","3","Adult","Female","No"
"1175","3","Adult","Female","No"
"1176","3","Adult","Female","No"
"1177","3","Adult","Female","No"
"1178","3","Adult","Female","No"
"1179","3","Adult","Female","No"
"1180","3","Adult","Female","No"
"1181","3","Adult","Female","No"
"1182","3","Adult","Female","No"
"1183","3","Adult","Female","No"
"1184","3","Adult","Female","No"
"1185","3","Adult","Female","No"
"1186","3","Adult","Female","No"
"1187","3","Adult","Female","No"
"1188","3","Adult","Female","No"
"1189","3","Adult","Female","No"
"1190","3","Adult","Female","No"
"1191","3","Adult","Female","No"
"1192","3","Adult","Female","No"
"1193","3","Adult","Female","No"
"1194","3","Adult","Female","No"
"1195","3","Adult","Female","No"
"1196","3","Adult","Female","No"
"1197","3","Adult","Female","No"
"1198","3","Adult","Female","No"
"1199","3","Adult","Female","No"
"1200","3","Adult","Female","No"
"1201","3","Adult","Female","No"
"1202","3","Adult","Female","No"
"1203","3","Adult","Female","No"
"1204","3","Adult","Female","No"
"1205","3","Adult","Female","No"
"1206","3","Adult","Female","No"
"1207","3","Adult","Female","No"
"1208","3","Adult","Female","No"
"1209","3","Adult","Female","No"
"1210","3","Adult","Female","No"
"1211","3","Adult","Female","No"
"1212","3","Adult","Female","No"
"1213","3","Adult","Female","No"
"1214","3","Adult","Female","No"
"1215","3","Adult","Female","No"
"1216","3","Adult","Female","No"
"1217","3","Adult","Female","No"
"1218","3","Adult","Female","No"
"1219","3","Adult","Female","No"
"1220","3","Adult","Female","No"
"1221","3","Adult","Female","No"
"1222","3","Adult","Female","No"
"1223","3","Adult","Female","No"
"1224","3","Adult","Female","No"
"1225","3","Adult","Female","No"
"1226","3","Adult","Female","No"
"1227","3","Adult","Female","No"
"1228","3","Adult","Female","No"
"1229","3","Adult","Female","No"
"1230","3","Adult","Female","No"
"1231","3","Adult","Female","No"
"1232","3","Adult","Female","No"
"1233","3","Adult","Female","No"
"1234","3","Adult","Female","No"
"1235","3","Adult","Female","No"
"1236","3","Adult","Female","No"
"1237","3","Adult","Female","No"
"1238","3","Child","Male","Yes"
"1239","3","Child","Male","Yes"
"1240","3","Child","Male","Yes"
"1241","3","Child","Male","Yes"
"1242","3","Child","Male","Yes"
"1243","3","Child","Male","Yes"
"1244","3","Child","Male","Yes"
"1245","3","Child","Male","Yes"
"1246","3","Child","Male","Yes"
"1247","3","Child","Male","Yes"
"1248","3","Child","Male","Yes"
"1249","3","Child","Male","Yes"
"1250","3","Child","Male","Yes"
"1251","3","Child","Male","No"
"1252","3","Child","Male","No"
"1253","3","Child","Male","No"
"1254","3","Child","Male","No"
"1255","3","Child","Male","No"
"1256","3","Child","Male","No"
"1257","3","Child","Male","No"
"1258","3","Child","Male","No"
"1259","3","Child","Male","No"
"1260","3","Child","Male","No"
"1261","3","Child","Male","No"
"1262","3","Child","Male","No"
"1263","3","Child","Male","No"
"1264","3","Child","Male","No"
"1265","3","Child","Male","No"
"1266","3","Child","Male","No"
"1267","3","Child","Male","No"
"1268","3","Child","Male","No"
"1269","3","Child","Male","No"
"1270","3","Child","Male","No"
"1271","3","Child","Male","No"
"1272","3","Child","Male","No"
"1273","3","Child","Male","No"
"1274","3","Child","Male","No"
"1275","3","Child","Male","No"
"1276","3","Child","Male","No"
"1277","3","Child","Male","No"
"1278","3","Child","Male","No"
"1279","3","Child","Male","No"
"1280","3","Child","Male","No"
"1281","3","Child","Male","No"
"1282","3","Child","Male","No"
"1283","3","Child","Male","No"
"1284","3","Child","Male","No"
"1285","3","Child","Male","No"
"1286","3","Child","Female","Yes"
"1287","3","Child","Female","Yes"
"1288","3","Child","Female","Yes"
"1289","3","Child","Female","Yes"
"1290","3","Child","Female","Yes"
"1291","3","Child","Female","Yes"
"1292","3","Child","Female","Yes"
"1293","3","Child","Female","Yes"
"1294","3","Child","Female","Yes"
"1295","3","Child","Female","Yes"
"1296","3","Child","Female","Yes"
"1297","3","Child","Female","Yes"
"1298","3","Child","Female","Yes"
"1299","3","Child","Female","Yes"
"1300","3","Child","Female","No"
"1301","3","Child","Female","No"
"1302","3","Child","Female","No"
"1303","3","Child","Female","No"
"1304","3","Child","Female","No"
"1305","3","Child","Female","No"
"1306","3","Child","Female","No"
"1307","3","Child","Female","No"
"1308","3","Child","Female","No"
"1309","3","Child","Female","No"
"1310","3","Child","Female","No"
"1311","3","Child","Female","No"
"1312","3","Child","Female","No"
"1313","3","Child","Female","No"
"1314","3","Child","Female","No"
"1315","3","Child","Female","No"
"1316","3","Child","Female","No"
"1317","Crew","Adult","Male","Yes"
"1318","Crew","Adult","Male","Yes"
"1319","Crew","Adult","Male","Yes"
"1320","Crew","Adult","Male","Yes"
"1321","Crew","Adult","Male","Yes"
"1322","Crew","Adult","Male","Yes"
"1323","Crew","Adult","Male","Yes"
"1324","Crew","Adult","Male","Yes"
"1325","Crew","Adult","Male","Yes"
"1326","Crew","Adult","Male","Yes"
"1327","Crew","Adult","Male","Yes"
"1328","Crew","Adult","Male","Yes"
"1329","Crew","Adult","Male","Yes"
"1330","Crew","Adult","Male","Yes"
"1331","Crew","Adult","Male","Yes"
"1332","Crew","Adult","Male","Yes"
"1333","Crew","Adult","Male","Yes"
"1334","Crew","Adult","Male","Yes"
"1335","Crew","Adult","Male","Yes"
"1336","Crew","Adult","Male","Yes"
"1337","Crew","Adult","Male","Yes"
"1338","Crew","Adult","Male","Yes"
"1339","Crew","Adult","Male","Yes"
"1340","Crew","Adult","Male","Yes"
"1341","Crew","Adult","Male","Yes"
"1342","Crew","Adult","Male","Yes"
"1343","Crew","Adult","Male","Yes"
"1344","Crew","Adult","Male","Yes"
"1345","Crew","Adult","Male","Yes"
"1346","Crew","Adult","Male","Yes"
"1347","Crew","Adult","Male","Yes"
"1348","Crew","Adult","Male","Yes"
"1349","Crew","Adult","Male","Yes"
"1350","Crew","Adult","Male","Yes"
"1351","Crew","Adult","Male","Yes"
"1352","Crew","Adult","Male","Yes"
"1353","Crew","Adult","Male","Yes"
"1354","Crew","Adult","Male","Yes"
"1355","Crew","Adult","Male","Yes"
"1356","Crew","Adult","Male","Yes"
"1357","Crew","Adult","Male","Yes"
"1358","Crew","Adult","Male","Yes"
"1359","Crew","Adult","Male","Yes"
"1360","Crew","Adult","Male","Yes"
"1361","Crew","Adult","Male","Yes"
"1362","Crew","Adult","Male","Yes"
"1363","Crew","Adult","Male","Yes"
"1364","Crew","Adult","Male","Yes"
"1365","Crew","Adult","Male","Yes"
"1366","Crew","Adult","Male","Yes"
"1367","Crew","Adult","Male","Yes"
"1368","Crew","Adult","Male","Yes"
"1369","Crew","Adult","Male","Yes"
"1370","Crew","Adult","Male","Yes"
"1371","Crew","Adult","Male","Yes"
"1372","Crew","Adult","Male","Yes"
"1373","Crew","Adult","Male","Yes"
"1374","Crew","Adult","Male","Yes"
"1375","Crew","Adult","Male","Yes"
"1376","Crew","Adult","Male","Yes"
"1377","Crew","Adult","Male","Yes"
"1378","Crew","Adult","Male","Yes"
"1379","Crew","Adult","Male","Yes"
"1380","Crew","Adult","Male","Yes"
"1381","Crew","Adult","Male","Yes"
"1382","Crew","Adult","Male","Yes"
"1383","Crew","Adult","Male","Yes"
"1384","Crew","Adult","Male","Yes"
"1385","Crew","Adult","Male","Yes"
"1386","Crew","Adult","Male","Yes"
"1387","Crew","Adult","Male","Yes"
"1388","Crew","Adult","Male","Yes"
"1389","Crew","Adult","Male","Yes"
"1390","Crew","Adult","Male","Yes"
"1391","Crew","Adult","Male","Yes"
"1392","Crew","Adult","Male","Yes"
"1393","Crew","Adult","Male","Yes"
"1394","Crew","Adult","Male","Yes"
"1395","Crew","Adult","Male","Yes"
"1396","Crew","Adult","Male","Yes"
"1397","Crew","Adult","Male","Yes"
"1398","Crew","Adult","Male","Yes"
"1399","Crew","Adult","Male","Yes"
"1400","Crew","Adult","Male","Yes"
"1401","Crew","Adult","Male","Yes"
"1402","Crew","Adult","Male","Yes"
"1403","Crew","Adult","Male","Yes"
"1404","Crew","Adult","Male","Yes"
"1405","Crew","Adult","Male","Yes"
"1406","Crew","Adult","Male","Yes"
"1407","Crew","Adult","Male","Yes"
"1408","Crew","Adult","Male","Yes"
"1409","Crew","Adult","Male","Yes"
"1410","Crew","Adult","Male","Yes"
"1411","Crew","Adult","Male","Yes"
"1412","Crew","Adult","Male","Yes"
"1413","Crew","Adult","Male","Yes"
"1414","Crew","Adult","Male","Yes"
"1415","Crew","Adult","Male","Yes"
"1416","Crew","Adult","Male","Yes"
"1417","Crew","Adult","Male","Yes"
"1418","Crew","Adult","Male","Yes"
"1419","Crew","Adult","Male","Yes"
"1420","Crew","Adult","Male","Yes"
"1421","Crew","Adult","Male","Yes"
"1422","Crew","Adult","Male","Yes"
"1423","Crew","Adult","Male","Yes"
"1424","Crew","Adult","Male","Yes"
"1425","Crew","Adult","Male","Yes"
"1426","Crew","Adult","Male","Yes"
"1427","Crew","Adult","Male","Yes"
"1428","Crew","Adult","Male","Yes"
"1429","Crew","Adult","Male","Yes"
"1430","Crew","Adult","Male","Yes"
"1431","Crew","Adult","Male","Yes"
"1432","Crew","Adult","Male","Yes"
"1433","Crew","Adult","Male","Yes"
"1434","Crew","Adult","Male","Yes"
"1435","Crew","Adult","Male","Yes"
"1436","Crew","Adult","Male","Yes"
"1437","Crew","Adult","Male","Yes"
"1438","Crew","Adult","Male","Yes"
"1439","Crew","Adult","Male","Yes"
"1440","Crew","Adult","Male","Yes"
"1441","Crew","Adult","Male","Yes"
"1442","Crew","Adult","Male","Yes"
"1443","Crew","Adult","Male","Yes"
"1444","Crew","Adult","Male","Yes"
"1445","Crew","Adult","Male","Yes"
"1446","Crew","Adult","Male","Yes"
"1447","Crew","Adult","Male","Yes"
"1448","Crew","Adult","Male","Yes"
"1449","Crew","Adult","Male","Yes"
"1450","Crew","Adult","Male","Yes"
"1451","Crew","Adult","Male","Yes"
"1452","Crew","Adult","Male","Yes"
"1453","Crew","Adult","Male","Yes"
"1454","Crew","Adult","Male","Yes"
"1455","Crew","Adult","Male","Yes"
"1456","Crew","Adult","Male","Yes"
"1457","Crew","Adult","Male","Yes"
"1458","Crew","Adult","Male","Yes"
"1459","Crew","Adult","Male","Yes"
"1460","Crew","Adult","Male","Yes"
"1461","Crew","Adult","Male","Yes"
"1462","Crew","Adult","Male","Yes"
"1463","Crew","Adult","Male","Yes"
"1464","Crew","Adult","Male","Yes"
"1465","Crew","Adult","Male","Yes"
"1466","Crew","Adult","Male","Yes"
"1467","Crew","Adult","Male","Yes"
"1468","Crew","Adult","Male","Yes"
"1469","Crew","Adult","Male","Yes"
"1470","Crew","Adult","Male","Yes"
"1471","Crew","Adult","Male","Yes"
"1472","Crew","Adult","Male","Yes"
"1473","Crew","Adult","Male","Yes"
"1474","Crew","Adult","Male","Yes"
"1475","Crew","Adult","Male","Yes"
"1476","Crew","Adult","Male","Yes"
"1477","Crew","Adult","Male","Yes"
"1478","Crew","Adult","Male","Yes"
"1479","Crew","Adult","Male","Yes"
"1480","Crew","Adult","Male","Yes"
"1481","Crew","Adult","Male","Yes"
"1482","Crew","Adult","Male","Yes"
"1483","Crew","Adult","Male","Yes"
"1484","Crew","Adult","Male","Yes"
"1485","Crew","Adult","Male","Yes"
"1486","Crew","Adult","Male","Yes"
"1487","Crew","Adult","Male","Yes"
"1488","Crew","Adult","Male","Yes"
"1489","Crew","Adult","Male","Yes"
"1490","Crew","Adult","Male","Yes"
"1491","Crew","Adult","Male","Yes"
"1492","Crew","Adult","Male","Yes"
"1493","Crew","Adult","Male","Yes"
"1494","Crew","Adult","Male","Yes"
"1495","Crew","Adult","Male","Yes"
"1496","Crew","Adult","Male","Yes"
"1497","Crew","Adult","Male","Yes"
"1498","Crew","Adult","Male","Yes"
"1499","Crew","Adult","Male","Yes"
"1500","Crew","Adult","Male","Yes"
"1501","Crew","Adult","Male","Yes"
"1502","Crew","Adult","Male","Yes"
